lat,lon
40.74622054126914,-77.79623426588702
40.74622209480111,-77.79691308083551
40.74621821266633,-77.79763015741887
40.7463089516018,-77.79853069826041
40.74634354856881,-77.79933192101045
40.74639147514329,-77.80014036572305
40.74631297728417,-77.80114742431334
40.74634663081421,-77.80198672816049
40.74635116683636,-77.8027267346898
40.74627296507671,-77.80353543213047
40.74619155335665,-77.8042906993911
40.74609569581548,-77.80508421690121
40.74609533534458,-77.80583955844719
40.746164244130235,-77.80670921191827
40.74611261315536,-77.8073502585803
40.74612710059674,-77.80823501697289
40.746178337840384,-77.80908986542373
40.746192622715334,-77.8099823882678
40.74617049506157,-77.81089040127837
40.746103335383275,-77.81179799579158
40.74593518297816,-77.81259918514695
40.74580137466435,-77.81346917513446
40.745674305221286,-77.81424729375642
40.7455583267505,-77.81512432078854
40.74542915762547,-77.81580353133712
40.74532306578473,-77.81645965790308
40.74522240834182,-77.81707752287389
40.745070525875065,-77.81776427864166
40.744937217610854,-77.81842794553761
40.74478985597226,-77.81929789257316
40.74467908442226,-77.82014458695951
40.74444332013645,-77.82094583905736
40.7442705806881,-77.82156378577233
40.744084558635265,-77.82254032950425
40.7438945675644,-77.8233107510763
40.743779046919954,-77.82398236428314
40.74358566590403,-77.82470693011402
40.743456070209476,-77.82540125637777
40.743237893451166,-77.82603465092777
40.74311281120416,-77.82691197864003
40.74276330961377,-77.82794188213879
40.742486053120125,-77.82914729100352
40.741488659336696,-77.83161921585294
40.74089537244206,-77.83303838528737
40.74057621298994,-77.83393092377666
40.73999772671597,-77.83547964674757
40.73954850524497,-77.83653260153655
40.73891256555547,-77.83803553836535
40.737729949491914,-77.84088896843006
40.735458072819746,-77.84736639529784
40.732394535080644,-77.85506442531492
40.73069669214836,-77.85942832082607
40.73006907936952,-77.86094673664996
40.72946018445223,-77.86261744014087
40.728872348346975,-77.86398321755549
40.727436754593974,-77.86738597433168
40.72644172314112,-77.86991125737761
40.725832699154,-77.87158196736335
40.72505277811804,-77.87360379321632
40.724607463399074,-77.87484751239239
40.72370754396811,-77.87644196301639
40.72265287438065,-77.87936395218699
40.72143452219331,-77.88270570539646
40.72022562391651,-77.88566577781077
40.718988753663304,-77.88848099726819
40.71770361174778,-77.89124297199353
40.71818819771661,-77.89185325725828
40.71863894175733,-77.8921966573163
40.71924050962857,-77.89263149701486
40.7197741379219,-77.89308171304393
40.720311018208434,-77.89340222710354
40.720785811946996,-77.89368435573326
40.72129346721444,-77.89391316050292
40.721997064527606,-77.8940505757772
40.722691838116845,-77.8938217241946
40.72314725285282,-77.8934402438998
40.72351795538035,-77.89284513406037
40.72385559871127,-77.8923111092512
40.72416622041277,-77.89177701845193
40.724455467833856,-77.89119723095762
40.72477096767283,-77.89064798776822
40.72511291485037,-77.8901215277486
40.72553131406289,-77.88941948979716
40.72595947476163,-77.88868715757305
40.726419567058656,-77.88829805737464
40.72692589115892,-77.88858043277362
40.72736035256096,-77.88885507769423
40.72794899571255,-77.88926700531213
40.7285899579748,-77.88974761881954
40.729100016825335,-77.89006051649355
40.72967236016361,-77.89040386616941
40.73021519551837,-77.89084639872675
40.73062465114979,-77.89122007533545
40.731097636366734,-77.89175413087587
40.731500671446284,-77.89220413134247
40.732020023283376,-77.8926848945955
40.73255690179082,-77.89300547013896
40.7330514314782,-77.8932189458395
40.73356205390271,-77.8935089762741
40.73421037359,-77.89387510152034
40.73482601449534,-77.89428718005783
40.73501220571388,-77.89494317051059
40.73518976251611,-77.89558417388596
40.73559019220571,-77.89631663028621
40.73593648099374,-77.89687357066825
40.73631218585555,-77.89751431150202
40.736700244653655,-77.89820092547565
40.73720548111683,-77.8990630406345
40.73759947335772,-77.89951329046092
40.7380161747833,-77.89995583673962
40.73838649906473,-77.90045169427118
40.73882389628757,-77.90078746817207
40.73949510380544,-77.90077983025749
40.74009166419085,-77.90105425834795
40.74057485821894,-77.90135965713559
40.74114065716597,-77.90160370787255
40.74170091969082,-77.90135182358362
40.742146109605706,-77.90084069664925
40.74252125339195,-77.90042865626519
40.74301069349929,-77.90030671869515
